sex,education,income,married,work,age,exhibition_price,museum_price,art_price,traditional_price,theater_price,movie_price,performance_price,total_price
1,3,5,2,6,6,10000.0,,,,,,,10000
2,3,5,2,6,6,,,,,,,300000.0,300000
1,4,5,1,1,3,,,,,,,,0
1,4,4,3,2,5,,,,,,,,0
1,3,4,1,6,1,,,,,,20000.0,,20000
2,4,3,3,1,4,,,,,,,,0
1,4,4,2,1,4,,,,,,,,0
2,4,4,2,6,4,,,,,,,,0
2,2,4,1,6,1,,,,,,,,0
1,3,4,2,2,6,,,,,,,,0
2,3,4,2,6,6,,,,,,,,0
1,4,4,1,1,3,,,,,,60000.0,,60000
1,3,3,3,1,5,,,,,,,,0
2,4,3,1,1,3,,,,,,24000.0,,24000
1,2,3,3,1,7,,,,,,,,0
1,3,3,3,6,7,,,,,,,,0
1,4,4,2,1,4,,,,,,28000.0,,28000
2,4,4,2,6,4,,,,,,24000.0,,24000
2,2,4,1,6,1,,,,,,40000.0,,40000
2,4,3,1,1,3,,,,,,,,0
2,4,3,1,1,2,,,,,,,,0
2,4,3,1,1,3,,,,,,30000.0,,30000
1,3,3,2,6,6,,,,,,,,0
2,3,3,2,6,6,,,,,,,,0
1,4,4,2,1,5,,,,,,,,0
2,4,4,2,6,5,,,,,,,,0
1,4,4,1,1,2,,,,,,50000.0,,50000
2,1,2,3,6,7,,,,,,,,0
1,4,4,2,1,4,,,,,,,,0
2,3,4,2,2,4,,,,,,,,0
2,3,4,1,6,1,,,,,,22000.0,,22000
1,4,3,2,2,7,,,,,,,,0
2,3,3,2,6,6,,,,,,,,0
2,4,3,3,2,5,,,,,,,,0
1,2,3,2,6,7,,,,,,,,0
2,2,3,2,6,6,,,,,,,,0
1,4,4,2,2,5,,,,,,,,0
2,4,4,2,6,5,,,,,,24000.0,,24000
2,3,3,3,1,5,,,,,,,,0
1,4,3,1,1,2,,,,,,70000.0,,70000
1,4,3,3,1,4,,,,,,,,0
2,4,3,1,1,4,,,,,,26000.0,,26000
1,3,3,2,1,6,,,,,,24000.0,,24000
2,2,3,2,6,6,,,,,,0.0,,0
1,3,5,2,1,6,,,,,,20000.0,,20000
2,2,5,2,6,6,,,,,,0.0,,0
1,4,5,1,1,3,,,,,40000.0,80000.0,,120000
1,4,3,2,1,4,,20000.0,60000.0,,,60000.0,,140000
2,3,3,2,1,4,,0.0,0.0,,,0.0,,0
1,2,2,2,6,7,,,,,,,,0
1,4,4,2,1,4,,,,,,40000.0,,40000
2,3,4,2,1,4,,,,,,0.0,,0
1,3,4,1,6,1,,,,,,,,0
1,4,4,2,1,3,,40000.0,50000.0,,,60000.0,,150000
2,3,4,2,1,3,,,0.0,,,0.0,,0
2,3,3,3,6,6,,,,,,,,0
1,4,4,2,1,3,,,80000.0,,,80000.0,60000.0,220000
2,4,4,2,1,3,,0.0,0.0,,,0.0,,0
1,4,3,2,1,4,,,,,,80000.0,,80000
2,4,3,2,1,4,,20000.0,0.0,,,30000.0,,50000
1,4,4,2,1,4,,,50000.0,,,40000.0,,90000
2,3,4,2,6,4,,,0.0,,,0.0,,0
1,3,4,1,6,1,,,,,,,,0
1,2,2,2,6,7,,,,,,,,0
2,3,2,2,6,6,,,,,,,,0
1,4,5,2,1,5,,,80000.0,,,40000.0,,120000
2,4,5,2,6,5,,,0.0,,,0.0,,0
2,4,5,1,1,2,20000.0,,60000.0,,,40000.0,,120000
1,4,4,2,1,5,,,,,120000.0,40000.0,,160000
2,3,4,2,6,4,,,,,0.0,0.0,,0
2,3,4,1,6,1,,,,,,,,0
1,4,4,2,1,4,,,,,80000.0,40000.0,,120000
2,3,4,2,6,4,,,,,0.0,0.0,,0
1,2,4,1,6,1,,,,,,,,0
1,4,4,2,1,5,,,50000.0,,,60000.0,,110000
2,3,4,2,6,5,,,0.0,,,0.0,,0
1,4,4,2,1,5,,,,,60000.0,60000.0,,120000
2,3,4,2,6,5,,,,,0.0,0.0,,0
2,3,2,3,6,6,,,,,,,,0
2,3,2,3,6,7,,,,,,,,0
1,3,2,2,6,6,,,,,,,,0
2,3,2,2,6,6,,,,,,,,0
1,3,2,2,6,7,,,,,,,,0
2,2,2,2,6,6,,,,,,,,0
2,1,2,3,6,7,,,,,,,,0
1,3,3,2,1,7,,,,,,,,0
2,3,3,2,6,7,,,,,,,,0
1,4,4,2,1,4,,,,,,100000.0,,100000
2,4,4,2,1,3,,,,,,80000.0,,80000
1,4,3,2,1,4,,40000.0,,,,80000.0,,120000
2,4,3,2,6,3,,,,,,130000.0,,130000
1,3,3,2,1,7,,,,,,,,0
2,3,3,2,6,6,,,,,,,,0
1,4,5,2,1,5,,,,,60000.0,60000.0,,120000
2,3,5,2,1,5,,,,,0.0,0.0,,0
2,3,2,3,6,6,,,,,,,,0
1,3,2,2,1,6,,,,,,,,0
2,3,2,2,1,6,,,,,,,,0
2,3,4,3,3,4,,,,,,40000.0,,40000
2,3,4,1,6,1,20000.0,10000.0,,,,,,30000
1,4,4,2,1,3,,,,,60000.0,80000.0,,140000
2,4,4,2,1,3,,,,,0.0,0.0,,0
2,3,4,3,3,5,,,,,60000.0,20000.0,,80000
2,4,4,1,1,2,,,,,60000.0,30000.0,,90000
2,3,4,3,1,6,,,,,,,,0
1,4,3,2,6,6,,,60000.0,,60000.0,60000.0,,180000
2,4,3,2,6,6,,,0.0,,0.0,0.0,,0
1,4,4,2,1,5,,,,,120000.0,80000.0,,200000
2,4,4,2,6,4,,,,,0.0,0.0,,0
1,3,4,1,6,1,,,,,,,,0
1,3,4,2,1,6,,,,,,,,0
2,3,4,2,6,6,,,,,,,,0
1,4,4,1,1,3,,30000.0,,,0.0,100000.0,,130000
1,4,3,2,6,7,,,80000.0,,60000.0,40000.0,,180000
2,4,3,2,6,6,,,0.0,,0.0,0.0,,0
1,3,2,2,6,6,,,,,,,,0
2,3,2,2,6,6,,,,,,,,0
1,3,3,2,6,6,,,,,,,,0
2,3,3,2,1,6,,,,,,,,0
1,4,3,2,6,7,,,,,,40000.0,,40000
2,3,3,2,6,6,,,,,,0.0,,0
1,4,5,2,1,5,,,,,160000.0,60000.0,,220000
2,4,5,2,6,5,,,,,0.0,0.0,,0
2,4,5,1,1,2,,,80000.0,,90000.0,60000.0,,230000
1,4,4,2,3,4,,,,,,60000.0,,60000
2,3,4,2,4,4,,,,,,0.0,,0
1,3,4,1,6,1,,,,,,,,0
1,4,5,2,1,6,,,,,160000.0,80000.0,,240000
2,3,5,2,6,5,,,,,0.0,0.0,,0
1,4,5,1,1,2,,,,,120000.0,80000.0,,200000
1,3,4,2,1,4,,,,,,80000.0,,80000
2,4,4,2,1,3,,,,,,80000.0,,80000
1,4,5,2,1,4,,,,,120000.0,80000.0,,200000
2,3,5,2,6,4,,,,,0.0,0.0,,0
2,3,5,1,6,1,20000.0,,,,,,,20000
1,4,5,2,1,6,,,100000.0,,120000.0,60000.0,,280000
2,4,5,2,6,5,,,0.0,,0.0,0.0,,0
2,4,5,1,1,2,,10000.0,30000.0,,30000.0,40000.0,,110000
1,4,3,2,6,6,,,,,60000.0,60000.0,,120000
2,3,3,2,6,6,,,,,0.0,0.0,,0
2,3,4,3,1,5,,,,,,,,0
2,4,4,1,1,2,,,20000.0,,,20000.0,,40000
1,4,4,1,6,2,,,,,,20000.0,,20000
1,4,4,2,1,5,,,,,60000.0,80000.0,,140000
2,3,4,2,6,4,,,,,0.0,0.0,,0
1,3,4,1,6,1,,,,,,,,0
2,4,3,3,1,6,,,,,,,,0
1,4,4,2,1,3,,,,,100000.0,60000.0,,160000
2,4,4,2,1,3,,,,,0.0,0.0,,0
2,3,4,3,1,5,,,,,,40000.0,,40000
1,4,4,1,1,2,,,,,80000.0,40000.0,,120000
1,3,3,3,1,5,,,,,,10000.0,,10000
2,1,2,3,6,7,,,,,,,,0
1,3,3,3,1,5,,,,,,10000.0,,10000
1,4,5,2,1,5,,,,,50000.0,60000.0,,110000
2,3,5,2,6,5,,,,,0.0,0.0,,0
2,4,5,1,1,2,20000.0,,,,30000.0,6000.0,,56000
2,3,2,3,1,6,,,,,,,,0
1,2,2,3,6,7,,,,,,,,0
1,4,4,2,1,3,,,40000.0,,,80000.0,,120000
2,4,4,2,1,3,0.0,,0.0,,,,,0
2,2,2,3,6,7,,,,,,,,0
1,4,3,2,1,3,,,,,,40000.0,,40000
2,4,3,2,6,3,,,,,,120000.0,,120000
2,4,3,1,1,3,,50000.0,,,,100000.0,,150000
2,3,2,3,1,6,,,,,,,,0
1,4,3,1,1,3,,30000.0,,,,80000.0,,110000
1,4,3,1,1,3,,30000.0,,,,80000.0,,110000
1,4,3,1,1,3,,,,,,150000.0,,150000
1,4,5,2,2,6,,,,,,,,0
2,3,5,2,6,6,,12000.0,,,,,,12000
1,3,3,2,1,7,,,,,,,,0
2,2,3,2,6,7,,,,,,,,0
1,4,2,2,6,7,,,,,,,,0
2,2,2,2,6,7,,,,,,,,0
1,3,5,2,1,5,12000.0,10000.0,,,,,,22000
2,3,5,2,1,5,0.0,0.0,,,,0.0,,0
1,3,5,1,6,2,,120000.0,,,,40000.0,,160000
1,4,6,2,1,4,,,,,,40000.0,,40000
2,4,6,2,1,4,,,,,,0.0,,0
1,3,6,2,3,6,,,,,,,,0
2,3,6,2,6,6,,,,,,20000.0,,20000
1,4,6,1,1,3,,,,,,20000.0,,20000
1,3,4,3,1,5,,,,,,30000.0,,30000
2,4,4,1,1,2,,,,,,0.0,,0
1,3,3,3,1,7,,,,,,,,0
1,3,2,2,6,7,,,,,,,,0
2,3,2,2,6,7,,,,,,,,0
2,4,4,1,3,6,6000.0,4000.0,,,,10000.0,,20000
1,3,6,2,2,5,,,,,,,,0
2,3,6,2,1,5,,6000.0,,,,,,6000
2,4,6,1,6,2,,,,,,40000.0,,40000
1,3,3,3,1,6,,,,,,,,0
1,4,5,2,1,4,8000.0,6000.0,,,,40000.0,,54000
2,4,5,2,1,3,0.0,0.0,,,,0.0,,0
2,3,4,1,1,6,,,,,,40000.0,,40000
1,3,5,2,2,6,,,,,,,,0
2,3,5,2,1,6,,,,,,,,0
2,3,3,3,1,7,,,,,,,,0
1,2,4,2,1,6,,,,,,,,0
2,3,4,2,1,6,,,,,,,,0
1,3,5,2,1,6,,12000.0,,,,,,12000
2,3,5,2,1,5,,0.0,,,,12000.0,,12000
1,4,5,1,1,3,,,,,,0.0,,0
2,3,6,3,3,5,,,,,,,,0
2,4,6,1,1,2,,,,,,30000.0,,30000
1,4,6,2,2,4,,14000.0,,,,30000.0,,44000
2,4,6,2,1,4,,0.0,,,,30000.0,,30000
2,3,6,1,6,1,,,,,,30000.0,,30000
1,4,5,2,1,3,130000.0,120000.0,,,,0.0,,250000
2,4,5,2,1,3,0.0,0.0,,,,30000.0,,30000
2,4,5,1,1,5,20000.0,,,,,45000.0,,65000
2,1,4,3,6,7,,,,,,,,0
2,4,4,1,1,4,,,,,,40000.0,,40000
1,4,6,2,1,6,,,,,,,,0
2,3,6,2,1,6,6000.0,,,,,10000.0,,16000
1,4,6,1,1,3,,,,,,0.0,,0
2,4,6,1,1,3,,,,,,50000.0,,50000
1,4,5,2,2,5,,,,,,,,0
2,3,5,2,1,5,,,,,,20000.0,,20000
1,4,5,1,6,2,,,,,,30000.0,,30000
1,3,4,3,6,7,,,,,,,,0
2,3,3,3,6,7,,,,,,,,0
2,3,5,3,3,6,,,,,,,,0
2,4,5,1,1,3,20000.0,,,,40000.0,60000.0,,120000
1,3,4,2,1,7,,12000.0,,,,,,12000
2,3,4,2,6,6,,,,,,,,0
1,3,5,2,1,4,40000.0,,,,,60000.0,,100000
2,3,5,2,1,4,10000.0,12000.0,,,,20000.0,,42000
1,4,3,3,3,4,20000.0,,,,,30000.0,,50000
2,2,3,3,6,7,,,,,,,,0
1,3,6,2,1,5,,,,,,20000.0,,20000
2,3,6,2,1,5,,,,,,,,0
1,4,6,1,1,2,,,,,,0.0,,0
2,3,5,3,3,6,,,,,,,,0
1,2,5,1,1,3,,,,,,60000.0,,60000
1,3,4,2,3,6,,,,,,,,0
2,3,4,2,6,6,,,,,,,,0
1,3,3,2,6,7,,,,,,,,0
2,3,3,2,6,7,,,,,,,,0
1,4,5,3,1,6,,,,,,,,0
2,3,5,3,1,7,,,,,,,,0
1,4,5,1,1,4,,,,,,,,0
2,4,4,3,3,5,13000.0,,,,,40000.0,,53000
1,4,5,2,1,4,,18000.0,,,,,,18000
2,4,5,2,1,4,,0.0,,,,50000.0,,50000
1,4,6,2,3,5,18000.0,16000.0,,,,,,34000
2,4,6,2,1,4,0.0,0.0,,,,0.0,,0
2,4,6,1,6,2,12000.0,,,,60000.0,60000.0,,132000
2,3,6,1,6,1,5000.0,4000.0,,,,0.0,,9000
2,3,5,3,1,6,6000.0,4000.0,,,,,,10000
1,4,5,1,1,3,,,,,,,,0
1,4,5,2,1,4,16000.0,12000.0,,,,40000.0,,68000
2,4,5,2,1,4,0.0,0.0,,,,0.0,,0
1,3,4,3,1,5,,0.0,,,,,,0
1,3,3,2,6,7,,,,,,,,0
2,3,3,2,6,7,,,,,,,,0
1,4,4,2,1,3,,,,,,80000.0,,80000
2,4,4,2,1,3,,,,,,0.0,,0
1,3,6,2,2,6,28000.0,24000.0,,,,,,52000
2,3,6,2,6,5,,,,,,50000.0,80000.0,130000
2,4,6,1,1,2,,,,,,50000.0,,50000
2,4,4,1,1,4,7000.0,5000.0,,,,60000.0,60000.0,132000
1,2,3,2,6,7,,,,,,,,0
2,2,3,2,6,7,,,,,,,,0
1,4,5,2,1,5,8000.0,4000.0,,,,60000.0,,72000
2,4,5,2,1,4,0.0,0.0,,,,0.0,,0
1,4,5,1,6,2,,,,,,0.0,,0
1,4,4,2,1,3,26000.0,16000.0,,,,60000.0,,102000
2,4,4,2,1,3,0.0,0.0,,,,0.0,,0
1,3,4,2,2,7,,,,,,,,0
2,3,4,2,6,7,,,,,,,,0
2,3,3,3,3,7,,,,,,,,0
2,4,4,3,2,5,0.0,0.0,,,,,,0
1,4,6,2,1,6,,,,,,,,0
2,3,6,2,6,6,12000.0,,,,,50000.0,,62000
1,4,6,1,6,3,,,,,,0.0,,0
2,3,3,3,1,7,,,,,,30000.0,,30000
1,4,3,2,1,7,,,,,,10000.0,0.0,10000
2,3,3,2,6,7,,,,,,20000.0,,20000
1,4,4,2,1,4,,,,,,0.0,,0
2,4,4,2,1,4,,,,,,38000.0,,38000
1,4,4,2,2,7,,,,,,0.0,,0
2,3,4,2,6,7,,20000.0,,,,,,20000
1,4,4,2,3,5,,,,,,35000.0,,35000
2,3,4,2,6,5,,,,,,58000.0,,58000
1,3,3,3,1,7,,,,,,35000.0,,35000
1,4,6,2,1,6,,,,,,20000.0,,20000
2,4,6,2,1,6,,,,,,0.0,,0
1,4,3,2,1,7,,,,,,15000.0,,15000
2,3,3,2,6,7,,15000.0,,,,40000.0,,55000
2,4,3,1,1,5,,,,,,15000.0,,15000
2,4,4,3,2,4,,,,,,20000.0,,20000
2,3,3,1,1,4,,,,,,30000.0,,30000
1,4,4,2,1,5,,,,,,15000.0,,15000
2,3,4,2,6,5,,,,,,17000.0,0.0,17000
1,3,3,3,3,3,,,,,,9900.0,,9900
1,4,4,2,1,3,,10000.0,,,,40000.0,,50000
2,4,4,2,1,3,,,,,,40000.0,,40000
1,3,3,2,2,7,,,,,,15000.0,,15000
2,3,3,2,6,7,,,,,,38000.0,,38000
2,3,2,3,6,7,,,,,,30000.0,,30000
2,3,3,3,1,5,,,,,,10000.0,,10000
1,4,2,1,6,2,,,,,,15000.0,,15000
2,4,4,3,1,4,,,,,,15000.0,,15000
1,4,2,1,6,2,,,,,,0.0,,0
1,4,4,2,1,4,,,,,,0.0,,0
2,4,4,2,6,4,,,,,,35000.0,,35000
2,4,4,3,3,4,,,,,,20000.0,,20000
1,4,2,1,1,3,,,,,,20000.0,,20000
1,4,3,1,1,5,,,,,,20000.0,,20000
1,4,3,1,1,5,,,,,,35000.0,,35000
2,4,3,1,1,4,,,,,,30000.0,200000.0,230000
2,3,5,3,6,5,,,,,,,,0
1,4,4,3,1,5,,,,,,,,0
2,3,4,1,1,2,,,,,,0.0,0.0,0
2,3,3,2,1,5,,,,,,120000.0,,120000
2,3,3,1,6,3,,,,,,35000.0,,35000
1,4,4,2,1,3,,,,,,300000.0,,300000
2,4,4,2,6,3,,10000.0,,,,18000.0,,28000
1,4,3,3,1,7,,,,,,40000.0,,40000
1,4,4,2,1,4,,50000.0,100000.0,,,,,150000
2,3,4,2,6,4,,,,,,40000.0,,40000
2,4,3,1,3,4,,,,,,50000.0,,50000
1,4,3,3,6,7,,30000.0,,,,,,30000
2,4,4,1,1,3,,,,,,50000.0,,50000
1,4,3,1,1,5,,,,,,40000.0,,40000
2,4,3,3,1,3,,,,,,160000.0,,160000
1,4,3,1,1,4,,20000.0,,,,60000.0,,80000
1,4,4,2,1,5,,,,,,,,0
2,4,4,2,6,5,,,,,,40000.0,,40000
1,3,3,3,1,6,,200000.0,,,,100000.0,,300000
2,4,3,1,1,3,,,,,,,,0
1,3,3,2,1,6,,,,,,,,0
2,3,3,2,1,6,,,,,,20000.0,,20000
1,3,3,2,1,7,,,,,,10000.0,,10000
2,4,3,2,1,6,,,,,,38000.0,,38000
1,4,5,2,1,4,,,,,,15000.0,,15000
2,4,5,2,1,4,,10000.0,,,,18000.0,,28000
1,4,4,1,1,4,,,,,,30000.0,,30000
2,4,3,3,1,4,,10000.0,,,,40000.0,,50000
2,3,3,2,6,7,,,,,,,,0
1,4,3,2,3,3,,,,,,15000.0,,15000
2,4,3,2,6,3,,,,,,40000.0,0.0,40000
1,3,3,2,3,6,,20000.0,,,,50000.0,,70000
2,3,3,2,6,5,,,,,,30000.0,,30000
1,3,3,2,3,7,,,,,,15000.0,,15000
2,3,3,1,1,4,,,,,,0.0,,0
2,3,3,2,6,7,,,,,,,,0
1,4,3,2,1,3,,,,,,100000.0,,100000
2,3,3,2,6,3,,,,,,40000.0,,40000
1,4,4,2,3,4,,,,,,20000.0,,20000
2,4,4,2,1,4,,12000.0,,,,17000.0,,29000
2,3,3,3,1,4,,,,,,20000.0,,20000
2,4,3,1,6,2,,,,,,38000.0,,38000
2,4,3,2,1,4,,,,,,20000.0,,20000
1,4,3,2,6,4,,,,,,55000.0,,55000
1,4,4,2,1,4,,,,,,10000.0,0.0,10000
2,4,4,2,1,4,,,,,,20000.0,,20000
2,3,3,3,1,7,,,,,,,,0
2,3,4,3,1,5,,,,,,,,0
2,4,4,1,1,3,,,,,,0.0,0.0,0
2,4,4,1,1,3,,,,,,0.0,,0
1,4,4,2,1,4,,,,,,30000.0,,30000
2,4,4,2,1,3,,,,,,35000.0,,35000
1,4,4,2,1,5,,,,,,50000.0,,50000
2,3,4,2,1,4,,,,,,18000.0,,18000
2,4,3,3,6,7,,,,,,,,0
1,4,3,1,6,2,,,,,,,,0
1,4,4,1,1,5,,,,,300000.0,150000.0,,450000
1,4,4,1,1,5,,,,,,150000.0,,150000
1,3,3,1,1,5,,,,,,300000.0,,300000
1,4,4,2,3,5,,,,,,,,0
2,3,4,2,6,4,,,,,,,,0
1,4,4,2,1,3,,,,,,100000.0,,100000
2,4,4,2,6,3,,,,,90000.0,30000.0,240000.0,360000
1,4,5,2,1,3,,,,,,0.0,,0
2,4,5,2,1,3,,,,,300000.0,,,300000
1,3,3,1,1,5,,,,,,100000.0,,100000
1,4,4,2,1,3,,,,,,300000.0,,300000
2,4,4,2,6,3,,,,,90000.0,50000.0,120000.0,260000
1,3,3,1,1,5,,,,,,0.0,,0
1,4,4,2,1,3,,,,,,,,0
2,3,4,2,6,3,,,,,240000.0,15000.0,280000.0,535000
2,3,3,1,1,3,,,,,,100000.0,,100000
1,4,4,2,1,3,,,,,,60000.0,,60000
2,4,4,2,6,3,,,,,,60000.0,28000.0,88000
1,4,4,2,1,3,,,,,,,,0
2,3,4,2,3,3,,,,,150000.0,50000.0,120000.0,320000
1,3,4,1,1,4,,,,,,100000.0,,100000
1,3,3,1,1,4,,,,,,100000.0,,100000
2,4,4,1,1,3,,,,,,10000.0,,10000
2,4,3,1,2,3,,,,,500000.0,100000.0,300000.0,900000
1,3,3,3,3,5,,,,,,100000.0,,100000
1,4,3,3,1,7,,,,,,,,0
1,4,3,3,3,4,,,,,,100000.0,,100000
1,4,4,2,1,6,,,,,,0.0,,0
2,4,4,2,6,5,,,,,,,,0
1,3,4,2,1,4,,,,,,300000.0,,300000
2,3,4,2,1,3,,10000.0,,,,60000.0,130000.0,200000
1,4,4,2,1,3,,,,,,80000.0,,80000
2,4,4,2,6,3,,,,,,50000.0,,50000
1,4,4,2,1,3,,,,,,50000.0,,50000
2,3,4,2,6,3,,,,,100000.0,30000.0,120000.0,250000
1,4,5,2,1,3,,,,,,100000.0,,100000
2,4,5,2,1,3,,,,,24000.0,30000.0,80000.0,134000
1,4,4,2,1,5,,,,,,200000.0,,200000
2,3,4,2,6,4,,,,,80000.0,50000.0,,130000
2,3,4,1,6,2,,,,,,0.0,,0
1,3,3,2,3,5,,,,,,100000.0,,100000
2,3,3,2,6,4,,,,,,,,0
1,3,3,2,3,6,,,,,,100000.0,,100000
2,3,3,2,6,5,40000.0,,,,,,,40000
1,4,5,2,2,5,,,,,,0.0,,0
2,3,5,2,1,5,,,,,,,,0
1,4,4,2,3,4,,,,,,0.0,,0
2,3,4,2,6,4,,,,,120000.0,30000.0,,150000
1,3,4,2,1,4,,,,,,,,0
2,3,4,2,1,4,,,,,,50000.0,,50000
1,3,4,2,3,5,,,,,,300000.0,,300000
2,3,4,2,6,4,,,,,,30000.0,,30000
1,3,5,2,3,5,,,,,,80000.0,,80000
2,3,5,2,6,5,,,,,80000.0,,,80000
1,4,5,1,1,3,,,,,,200000.0,,200000
1,4,5,2,2,5,,,,,,40000.0,,40000
2,4,5,2,6,5,,,,,180000.0,60000.0,,240000
2,4,5,1,1,2,,,,,400000.0,200000.0,400000.0,1000000
1,4,4,2,3,4,,,,,,0.0,,0
2,3,4,2,6,4,,,,,,20000.0,,20000
1,4,4,2,3,6,,,,,,40000.0,,40000
2,4,4,2,6,6,,,90000.0,,,,,90000
1,3,5,2,3,5,,,,,,40000.0,,40000
2,3,5,2,6,6,20000.0,,,,120000.0,30000.0,,170000
1,4,5,1,1,2,,,,,,100000.0,,100000
1,3,4,2,1,4,,,,,,0.0,,0
2,3,4,2,6,4,,,200000.0,,200000.0,30000.0,,430000
1,3,4,2,1,4,,,,,,0.0,,0
2,3,4,2,6,4,,,,,,60000.0,,60000
1,4,4,2,3,5,,,,,,0.0,,0
2,3,4,2,6,4,40000.0,,,,,50000.0,,90000
2,3,4,1,6,1,,,,,,100000.0,,100000
1,4,4,2,1,5,,,,,,200000.0,,200000
2,3,4,2,6,4,,,100000.0,,,,,100000
1,4,4,2,1,4,,,400000.0,400000.0,400000.0,100000.0,,1300000
2,4,4,2,6,4,,,,,300000.0,50000.0,20000.0,370000
1,4,4,2,1,3,,,,,,100000.0,,100000
2,4,4,2,6,3,,,,10000.0,150000.0,15000.0,,175000
1,4,4,2,1,5,,,,,,0.0,,0
2,3,4,2,6,5,,,,,,50000.0,,50000
1,4,4,1,6,2,,,,,,100000.0,,100000
1,3,4,2,1,4,,,,,,100000.0,,100000
2,3,4,2,6,4,20000.0,20000.0,160000.0,50000.0,120000.0,50000.0,240000.0,660000
1,4,4,2,1,4,,,,,,100000.0,,100000
2,4,4,2,6,4,,,,,100000.0,30000.0,80000.0,210000
1,4,4,2,1,4,,,,,,0.0,,0
2,3,4,2,6,3,,,,,120000.0,50000.0,160000.0,330000
1,4,4,2,3,4,,5000.0,,,,50000.0,10000.0,65000
2,4,4,2,6,3,,,,,,80000.0,240000.0,320000
1,4,4,2,3,5,,,1000000.0,,1000000.0,400000.0,,2400000
2,3,4,2,6,4,,,,,,,,0
1,3,3,2,3,6,,,,,,20000.0,,20000
2,4,3,2,6,6,20000.0,,,,,,,20000
1,3,3,2,1,6,,,,,,,,0
2,3,3,2,6,6,,,,,,,,0
1,3,3,2,1,6,,,,,,200000.0,300000.0,500000
2,3,3,2,6,6,,,,,,,,0
1,4,5,2,1,3,,,,,,,,0
2,4,5,2,1,3,,,,,240000.0,60000.0,,300000
1,3,5,2,3,4,,,,,,50000.0,,50000
2,3,5,2,3,4,,,,,,,,0
2,4,3,3,1,5,,,,,200000.0,100000.0,400000.0,700000
1,3,4,2,1,6,,,,,,14000.0,,14000
2,3,4,2,1,6,,,,,,14000.0,0.0,14000
2,1,2,3,6,7,,,,,,,,0
1,3,4,2,1,6,,,,,,12000.0,,12000
2,3,4,2,6,5,,,,,35000.0,14000.0,0.0,49000
1,3,4,1,1,3,,,50000.0,,,50000.0,,100000
1,3,3,2,3,6,,,,0.0,,,,0
2,3,3,2,6,6,,,,,,30000.0,0.0,30000
2,3,2,3,1,6,,,,,,30000.0,0.0,30000
1,3,4,2,3,6,,,,,,,,0
2,3,4,2,6,5,,,,,,50000.0,,50000
2,4,4,1,1,3,,,,,100000.0,50000.0,150000.0,300000
1,4,4,2,1,3,,,,,,30000.0,,30000
2,4,4,2,1,3,,,45000.0,,25000.0,55000.0,0.0,125000
1,3,4,2,3,5,,,,,,15000.0,,15000
2,3,4,2,1,5,,,,,,25000.0,0.0,25000
1,3,4,2,1,6,,,,0.0,,,0.0,0
2,3,4,2,1,6,,,,0.0,,50000.0,,50000
1,4,4,2,1,4,,,,,,,,0
2,4,4,2,1,4,,,,,25000.0,26000.0,,51000
2,4,3,1,1,3,,,50000.0,,30000.0,60000.0,0.0,140000
1,3,3,3,3,4,,,,,,60000.0,,60000
1,4,3,2,1,4,,,,,,0.0,,0
2,3,3,2,6,3,,,,,25000.0,14000.0,0.0,39000
1,4,4,2,1,4,,,,,,50000.0,,50000
2,4,4,2,1,4,,,,,50000.0,70000.0,100000.0,220000
1,4,4,2,1,4,,,,,,13000.0,,13000
2,4,4,2,1,4,,,,,25000.0,13000.0,,38000
1,3,4,2,3,6,,,,,,,,0
2,3,4,2,4,6,,,,,,,,0
2,4,3,1,1,3,,,70000.0,,30000.0,27000.0,130000.0,257000
1,3,4,2,1,5,,,,,,14000.0,,14000
2,3,4,2,1,5,,,,,,40000.0,,40000
2,3,4,1,6,2,,,27000.0,,25000.0,25000.0,140000.0,217000
1,2,2,2,2,6,,,,,,,,0
2,2,2,2,6,6,,,,,,,,0
1,3,3,2,2,6,,,,,,10000.0,,10000
2,2,3,2,6,6,,,,,,0.0,,0
2,4,4,1,1,3,,,,,50000.0,40000.0,140000.0,230000
2,4,4,1,1,3,0.0,,100000.0,,40000.0,70000.0,,210000
1,3,4,2,1,5,,,,,,12000.0,,12000
2,3,4,2,1,4,,,,,,14000.0,,14000
1,3,4,1,6,1,,,10000.0,,,10000.0,,20000
1,3,3,2,3,6,,,,,,,,0
2,3,3,2,6,6,,,,,,,,0
1,4,3,2,1,6,,,,,,40000.0,,40000
2,4,3,2,1,6,,,,,,40000.0,150000.0,190000
2,3,2,3,1,6,,,,,,25000.0,0.0,25000
1,4,4,2,1,4,,,,,50000.0,50000.0,100000.0,200000
2,4,4,2,1,4,,,,,,60000.0,150000.0,210000
1,3,4,2,1,6,,,,,,20000.0,,20000
2,3,4,2,1,5,,,,,,20000.0,,20000
2,1,2,3,6,7,,,,,,,,0
1,4,4,2,1,4,,,,0.0,0.0,40000.0,0.0,40000
2,4,4,2,1,3,,,,0.0,,20000.0,0.0,20000
1,3,2,2,6,7,,,,,,,,0
2,2,2,2,6,7,,,,,,,,0
2,2,2,3,6,7,,,,,,,,0
1,4,4,2,1,3,,,,,,25000.0,,25000
2,4,4,2,1,3,0.0,,,,18000.0,55000.0,0.0,73000
1,3,2,3,1,7,,,,,,,,0
1,3,3,2,1,6,,,,,,25000.0,,25000
2,3,3,2,1,6,,,,,,30000.0,,30000
